instance,node_id,current_time,depth,remaining_size,lb_par,lb_pos,opt_remaining,tightness_par,tightness_pos
tf0.6_rdd0.3_seed3,1340,139.21267999999998,15,5,406.0410959999999,442.9113359999999,461.27196000000004,0.8802639900331247,0.9601956641804107
tf0.6_rdd0.3_seed3,1341,148.45834399999998,16,4,373.56540799999993,391.22582399999993,405.30129600000004,0.9216980347380875,0.9652715840316481
tf0.6_rdd0.3_seed3,1342,168.11754399999998,19,1,135.190376,135.190376,135.190832,0.9999966269902089,0.9999966269902089
tf0.6_rdd0.3_seed3,1353,131.488624,13,7,567.0221199999999,606.6305519999999,661.396,0.8573110814096243,0.9171971889760444
tf0.6_rdd0.3_seed3,1354,160.20958399999998,15,5,517.0287119999998,535.7372559999999,560.4213040000001,0.9225714802590727,0.9559544795606125
tf0.6_rdd0.3_seed3,1355,175.47066399999997,18,2,220.76103999999995,223.78571199999996,228.58142400000003,0.9657873161206657,0.979019677469504
tf0.6_rdd0.3_seed3,1363,108.75103200000001,13,7,398.89656800000006,469.28271200000006,519.893304,0.7672662158387793,0.9026519641422428
tf0.6_rdd0.3_seed3,1364,115.32015200000001,15,5,336.27098400000006,382.89424800000006,421.253064,0.7982635919771021,0.9089411584671585
tf0.6_rdd0.3_seed3,1365,136.50280800000002,16,4,340.4988,362.6344960000001,380.8594079999999,0.8940275409974908,0.9521479275103011
tf0.6_rdd0.3_seed3,1366,148.73240800000002,17,3,303.455192,316.73292000000004,320.37380800000005,0.9471910138172093,0.9886355004401608
tf0.6_rdd0.3_seed3,1367,159.942248,19,1,142.490376,142.49037600000003,142.490128,1.000001740471452,1.0000017404714523
tf0.6_rdd0.3_seed3,1375,120.054064,13,7,459.61475999999993,518.9978879999999,559.826232,0.820995397729058,0.9270696125579193
tf0.6_rdd0.3_seed3,1376,132.283664,14,6,475.7086959999999,509.88511199999994,538.133632,0.8839973339558898,0.9475064959329654
tf0.6_rdd0.3_seed3,1377,164.07559199999997,17,3,300.4415599999999,306.9279599999999,310.180904,0.9686010844819768,0.9895127522099166
tf0.6_rdd0.3_seed3,1378,170.64471199999997,19,1,100.89037599999997,100.89037599999997,100.89066400000002,0.9999971454246743,0.9999971454246743
tf0.6_rdd0.3_seed3,1387,129.8065776,14,6,454.623264,504.4502016,531.2688112,0.8557311372619874,0.9495196988141962
tf0.6_rdd0.3_seed3,1388,151.9151536,16,4,362.93583680000006,384.457952,399.8724672,0.907628973160771,0.961451421479613
tf0.6_rdd0.3_seed3,1389,165.2348656,18,2,215.92524160000002,223.15115200000002,223.15151040000003,0.967617208653229,0.9999983939163156
tf0.6_rdd0.3_seed3,1398,111.19856959999997,13,7,399.3817935999998,472.79820479999984,522.5195567999999,0.7643384604509025,0.9048430793585943
tf0.6_rdd0.3_seed3,1399,145.00096959999996,15,5,461.59425439999984,488.66516479999984,504.67215680000004,0.9146418089059115,0.9682823952454668
tf0.6_rdd0.3_seed3,1400,151.96700959999995,17,3,310.12439519999987,326.7799055999999,332.39136640000004,0.933009778679979,0.9831179104897468
tf0.6_rdd0.3_seed3,1401,159.78180959999995,18,2,236.9721855999999,244.19809599999988,244.19856640000003,0.9704077673078423,0.9999980736987646
tf0.6_rdd0.3_seed3,1402,167.00771999999995,19,1,132.19037599999996,132.19037599999996,132.19065600000002,0.9999978818472611,0.9999978818472611
tf0.6_rdd0.3_seed3,1413,127.5738208,14,6,461.05948,494.3500512,529.4191104,0.870878045281835,0.933759362835422
tf0.6_rdd0.3_seed3,1414,158.5984608,16,4,429.8857584,442.5542176,456.9154896,0.9408430403100083,0.968569084815723
tf0.6_rdd0.3_seed3,1415,191.9675392,19,1,114.79037600000001,114.79037600000001,114.7908368,0.9999959857423046,0.9999959857423046
tf0.6_rdd0.3_seed3,1425,126.73616799999999,15,5,373.53504799999996,415.506472,449.112088,0.8317189805855324,0.9251732097667341
tf0.6_rdd0.3_seed3,1426,138.965768,16,4,362.48768000000007,381.83449599999994,402.85948800000006,0.8997868755668974,0.947810607354989
tf0.6_rdd0.3_seed3,1427,171.143496,18,2,229.133872,230.985712,235.08488,0.9746857050100373,0.9825630300000578
tf0.6_rdd0.3_seed3,1436,125.6559152,13,7,451.5258672,513.9003519999999,562.9365296000001,0.8020901886058736,0.9128921734127943
tf0.6_rdd0.3_seed3,1437,134.9015792,14,6,451.09827199999995,488.44936799999994,525.0078656000001,0.8592219308647248,0.9303658097422605
tf0.6_rdd0.3_seed3,1438,164.76450719999997,16,4,400.38389759999995,409.7745999999999,425.07440639999993,0.9419148543684234,0.9640067570062011
tf0.6_rdd0.3_seed3,1439,175.53793919999998,18,2,207.12831519999997,207.55115199999997,210.9514368,0.9818767690896333,0.9838811963000574
tf0.6_rdd0.3_seed3,1448,134.59607999999997,14,6,489.1707759999999,540.5403359999998,567.221176,0.8623986492351968,0.9529621933578866
