instance,mean_lb_par,mean_lb_pos,mean_improvement_abs,mean_improvement_pct,dominance_rate,strict_better_rate,n_nodes
tf0.2_rdd0.3_seed1,26.716801774047482,30.566411903257862,3.849610129210378,91.28533829750157,0.9099944781888459,0.37272225289895083,1811
tf0.2_rdd0.6_seed4,50.94726508483515,49.40904912087911,-1.5382159639560433,-20.606541651847937,0.6543956043956044,0.23351648351648352,1820
tf0.4_rdd0.3_seed2,99.34725205622577,126.5232708090758,27.176018752850023,124.30878837620439,0.9872717210846708,0.8456004427227449,1807
tf0.4_rdd0.6_seed5,103.15480881854305,111.44148072052978,8.286671901986752,-6.781027779447093,0.7582781456953642,0.48123620309050774,1812
tf0.6_rdd0.3_seed3,228.76792857617724,308.83788679889193,80.06995822271469,441.52244214209696,1.0,0.8997229916897507,1805
tf0.6_rdd0.6_seed6,257.56338980977773,293.8774192533333,36.314029443555555,7.43007508956892,0.8533333333333334,0.7638888888888888,1800
