cfg_id,SCORE,CAND,MOVE,HMARGIN,instance,n,M,obj,proven,gap_pct,time_s,nodes,status
78,sum,16,0.8,2,cal_n15_rdd0.3_M4_s1153,15,4,29.2222,1,0,0.0172962,1,OPT
79,sum,16,0.8,4,cal_n15_rdd0.3_M4_s1153,15,4,29.2222,1,0,0.0171657,1,OPT
80,sum,16,0.8,8,cal_n15_rdd0.3_M4_s1153,15,4,29.2222,1,0,0.0177943,1,OPT
0,spread,4,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.19095,26074,OPT
1,spread,4,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.55538,26069,OPT
2,spread,4,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.6116,26069,OPT
3,spread,4,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.98647,26074,OPT
4,spread,4,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.36619,26069,OPT
5,spread,4,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.20355,26069,OPT
6,spread,4,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.1568,26074,OPT
7,spread,4,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.18865,26069,OPT
8,spread,4,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.1712,26069,OPT
9,spread,8,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.5538,26912,OPT
10,spread,8,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.26822,26918,OPT
11,spread,8,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.32591,26918,OPT
12,spread,8,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.1358,26912,OPT
13,spread,8,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.22723,26918,OPT
14,spread,8,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.40889,26918,OPT
15,spread,8,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.0968,26912,OPT
16,spread,8,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.33118,26918,OPT
17,spread,8,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.32019,26918,OPT
18,spread,16,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.6889,27099,OPT
19,spread,16,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.68416,27103,OPT
20,spread,16,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.72575,27103,OPT
21,spread,16,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.5777,27099,OPT
22,spread,16,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.76782,27103,OPT
23,spread,16,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.64234,27103,OPT
24,spread,16,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.513,27099,OPT
25,spread,16,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.70436,27103,OPT
26,spread,16,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.71245,27103,OPT
27,min,4,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,11.1893,27205,OPT
28,min,4,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.0924,27245,OPT
29,min,4,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.0819,27245,OPT
30,min,4,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,11.1991,27205,OPT
31,min,4,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.97781,27245,OPT
32,min,4,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.2773,27245,OPT
33,min,4,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,11.2464,27205,OPT
34,min,4,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.0241,27245,OPT
35,min,4,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.0938,27245,OPT
36,min,8,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.9605,28045,OPT
37,min,8,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.87541,28062,OPT
38,min,8,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.8803,28062,OPT
39,min,8,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,11.1812,28045,OPT
40,min,8,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.78448,28062,OPT
41,min,8,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.90334,28062,OPT
42,min,8,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.9582,28045,OPT
43,min,8,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.90559,28062,OPT
44,min,8,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.82107,28062,OPT
45,min,16,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,12.0074,28347,OPT
46,min,16,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.6777,28374,OPT
47,min,16,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.887,28374,OPT
48,min,16,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,11.9713,28347,OPT
49,min,16,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.7756,28374,OPT
50,min,16,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.7847,28374,OPT
51,min,16,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,11.9034,28347,OPT
52,min,16,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.7051,28374,OPT
53,min,16,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.8857,28374,OPT
54,sum,4,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.85057,26617,OPT
55,sum,4,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.91029,26617,OPT
56,sum,4,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.89013,26617,OPT
57,sum,4,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.69777,26617,OPT
58,sum,4,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.99216,26617,OPT
59,sum,4,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.93563,26617,OPT
60,sum,4,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.5394,26617,OPT
61,sum,4,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.02993,26617,OPT
62,sum,4,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.9119,26617,OPT
63,sum,8,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.68903,27232,OPT
64,sum,8,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.78694,27244,OPT
65,sum,8,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.84169,27244,OPT
66,sum,8,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.71186,27232,OPT
67,sum,8,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.86726,27244,OPT
68,sum,8,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.7958,27244,OPT
69,sum,8,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.72877,27232,OPT
70,sum,8,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.90538,27244,OPT
71,sum,8,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.80551,27244,OPT
72,sum,16,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.7523,27784,OPT
73,sum,16,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.83609,27813,OPT
74,sum,16,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.0127,27813,OPT
75,sum,16,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.8119,27784,OPT
76,sum,16,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.9296,27813,OPT
77,sum,16,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.83915,27813,OPT
78,sum,16,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,10.7587,27784,OPT
79,sum,16,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.98435,27813,OPT
80,sum,16,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.83882,27813,OPT
0,spread,4,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,339067,TL
1,spread,4,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,319737,TL
2,spread,4,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,317367,TL
3,spread,4,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,339970,TL
4,spread,4,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.005,319899,TL
5,spread,4,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.004,318202,TL
6,spread,4,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,340128,TL
7,spread,4,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.003,320339,TL
8,spread,4,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.003,317744,TL
9,spread,8,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,287329,TL
10,spread,8,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,258440,TL
11,spread,8,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,260868,TL
12,spread,8,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,283351,TL
13,spread,8,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,257423,TL
14,spread,8,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,261620,TL
15,spread,8,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,286328,TL
16,spread,8,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.004,260213,TL
17,spread,8,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.003,262719,TL
18,spread,16,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.002,326173,TL
19,spread,16,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.001,319410,TL
20,spread,16,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.003,322549,TL
21,spread,16,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.002,329341,TL
22,spread,16,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.001,319852,TL
23,spread,16,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.001,319646,TL
24,spread,16,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.002,326594,TL
25,spread,16,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.001,318974,TL
26,spread,16,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.001,321836,TL
27,min,4,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,308095,TL
28,min,4,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,280224,TL
29,min,4,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,281356,TL
30,min,4,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,307863,TL
31,min,4,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,280805,TL
32,min,4,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,331707,TL
33,min,4,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,388656,TL
34,min,4,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,314486,TL
35,min,4,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,280671,TL
36,min,8,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,257932,TL
37,min,8,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,236330,TL
38,min,8,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.004,235893,TL
39,min,8,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,258461,TL
40,min,8,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,237737,TL
41,min,8,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,235567,TL
42,min,8,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.003,258541,TL
43,min,8,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,237072,TL
44,min,8,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,235700,TL
45,min,16,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.003,243050,TL
46,min,16,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.002,231680,TL
47,min,16,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.001,230505,TL
48,min,16,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.002,246507,TL
49,min,16,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.002,231947,TL
50,min,16,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.003,229723,TL
51,min,16,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.002,246646,TL
52,min,16,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.002,233240,TL
53,min,16,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.001,230150,TL
54,sum,4,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.003,270241,TL
55,sum,4,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,256104,TL
56,sum,4,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,255141,TL
57,sum,4,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,278807,TL
58,sum,4,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.003,255840,TL
59,sum,4,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.004,255122,TL
60,sum,4,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,278015,TL
61,sum,4,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,254053,TL
62,sum,4,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,249241,TL
63,sum,8,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,231403,TL
64,sum,8,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,216607,TL
65,sum,8,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,211489,TL
66,sum,8,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,231029,TL
67,sum,8,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,217077,TL
68,sum,8,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.005,211825,TL
69,sum,8,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.004,230941,TL
70,sum,8,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.001,216481,TL
71,sum,8,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,300.002,211962,TL
72,sum,16,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.002,231598,TL
73,sum,16,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.002,207613,TL
74,sum,16,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.003,208023,TL
75,sum,16,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.001,232241,TL
76,sum,16,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.003,207639,TL
77,sum,16,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.003,207738,TL
78,sum,16,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.004,232047,TL
79,sum,16,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.001,207705,TL
80,sum,16,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,300.007,208186,TL
0,spread,4,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.13188,28834,OPT
1,spread,4,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,9.28864,38050,OPT
2,spread,4,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,9.47832,31698,OPT
3,spread,4,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.13568,28834,OPT
4,spread,4,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,9.30549,38050,OPT
5,spread,4,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,9.47825,31698,OPT
6,spread,4,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.11722,28834,OPT
7,spread,4,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,9.3685,38050,OPT
8,spread,4,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,9.52106,31698,OPT
9,spread,8,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.47472,18665,OPT
10,spread,8,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.07082,19215,OPT
11,spread,8,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.56079,17288,OPT
12,spread,8,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.49162,18665,OPT
13,spread,8,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.18778,19215,OPT
14,spread,8,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.57376,17288,OPT
15,spread,8,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.4935,18665,OPT
16,spread,8,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.10558,19215,OPT
17,spread,8,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.56707,17288,OPT
18,spread,16,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.43954,17954,OPT
19,spread,16,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.04125,18971,OPT
20,spread,16,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.49353,16883,OPT
21,spread,16,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.4466,17954,OPT
22,spread,16,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.08397,18971,OPT
23,spread,16,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.51224,16883,OPT
24,spread,16,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.44734,17954,OPT
25,spread,16,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.04284,18971,OPT
26,spread,16,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.48607,16883,OPT
27,min,4,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,4.53283,33888,OPT
28,min,4,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,13.9941,47429,OPT
29,min,4,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,11.2102,35237,OPT
30,min,4,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,4.46361,33888,OPT
31,min,4,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,13.9437,47429,OPT
32,min,4,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,11.2695,35237,OPT
33,min,4,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,4.40368,33888,OPT
34,min,4,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,13.9823,47429,OPT
35,min,4,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,11.1862,35237,OPT
36,min,8,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.03573,19903,OPT
37,min,8,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,7.14021,31540,OPT
38,min,8,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,5.46332,19726,OPT
39,min,8,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.04836,19903,OPT
40,min,8,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,7.2004,31540,OPT
41,min,8,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,5.55966,19726,OPT
42,min,8,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.9886,19903,OPT
43,min,8,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,7.26145,31540,OPT
44,min,8,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,5.61223,19726,OPT
45,min,16,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.35196,17171,OPT
46,min,16,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,4.17465,28808,OPT
47,min,16,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.46264,12391,OPT
48,min,16,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.35824,17171,OPT
49,min,16,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,4.05748,28808,OPT
50,min,16,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.46985,12391,OPT
51,min,16,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.37022,17171,OPT
52,min,16,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,4.03223,28808,OPT
53,min,16,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.51461,12391,OPT
54,sum,4,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.39984,29346,OPT
55,sum,4,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,9.56485,38489,OPT
56,sum,4,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,8.89062,30912,OPT
57,sum,4,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.42792,29346,OPT
58,sum,4,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,9.70978,38489,OPT
59,sum,4,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,8.89787,30912,OPT
60,sum,4,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.43314,29346,OPT
61,sum,4,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,9.57996,38489,OPT
62,sum,4,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,8.79323,30912,OPT
63,sum,8,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.44491,18711,OPT
64,sum,8,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.05115,19189,OPT
65,sum,8,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.52738,17251,OPT
66,sum,8,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.45673,18711,OPT
67,sum,8,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.03994,19189,OPT
68,sum,8,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.52228,17251,OPT
69,sum,8,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.45201,18711,OPT
70,sum,8,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.10597,19189,OPT
71,sum,8,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.52278,17251,OPT
72,sum,16,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.65286,19715,OPT
73,sum,16,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,11.4168,43192,OPT
74,sum,16,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.86666,25870,OPT
75,sum,16,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.65451,19715,OPT
76,sum,16,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,11.5449,43192,OPT
