cfg_id,SCORE,CAND,MOVE,HMARGIN,instance,n,M,obj,proven,gap_pct,time_s,nodes,status
77,sum,16,0.5,8,cal_n15_rdd0.3_M4_s1153,15,4,29.2222,1,0,0.0174693,1,OPT
78,sum,16,0.8,2,cal_n15_rdd0.3_M4_s1153,15,4,29.2222,1,0,0.0172426,1,OPT
79,sum,16,0.8,4,cal_n15_rdd0.3_M4_s1153,15,4,29.2222,1,0,0.0178488,1,OPT
80,sum,16,0.8,8,cal_n15_rdd0.3_M4_s1153,15,4,29.2222,1,0,0.0175724,1,OPT
0,spread,4,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.03757,26074,OPT
1,spread,4,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.62064,26069,OPT
2,spread,4,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.56643,26069,OPT
3,spread,4,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.03763,26074,OPT
4,spread,4,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.76588,26069,OPT
5,spread,4,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.55077,26069,OPT
6,spread,4,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.10999,26074,OPT
7,spread,4,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.57065,26069,OPT
8,spread,4,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.54144,26069,OPT
9,spread,8,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.209,26912,OPT
10,spread,8,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.63489,26918,OPT
11,spread,8,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.70246,26918,OPT
12,spread,8,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.09902,26912,OPT
13,spread,8,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.85859,26918,OPT
14,spread,8,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.65061,26918,OPT
15,spread,8,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.10254,26912,OPT
16,spread,8,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.70215,26918,OPT
17,spread,8,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.62301,26918,OPT
18,spread,16,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.40762,27099,OPT
19,spread,16,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.88015,27103,OPT
20,spread,16,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.95293,27103,OPT
21,spread,16,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.41452,27099,OPT
22,spread,16,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.01151,27103,OPT
23,spread,16,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.95087,27103,OPT
24,spread,16,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.39766,27099,OPT
25,spread,16,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.94105,27103,OPT
26,spread,16,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,6.83908,27103,OPT
27,min,4,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.82725,27205,OPT
28,min,4,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.08859,27245,OPT
29,min,4,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.12615,27245,OPT
30,min,4,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.82759,27205,OPT
31,min,4,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.1443,27245,OPT
32,min,4,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.20051,27245,OPT
33,min,4,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.94244,27205,OPT
34,min,4,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.99635,27245,OPT
35,min,4,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,37.7252,10.0008,27158,TL
36,min,8,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,54.3698,10.0008,26437,TL
37,min,8,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.83554,28062,OPT
38,min,8,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.82067,28062,OPT
39,min,8,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,54.3698,10.001,26608,TL
40,min,8,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.96001,28062,OPT
41,min,8,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.89203,28062,OPT
42,min,8,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,54.3698,10.0012,26794,TL
43,min,8,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.94426,28062,OPT
44,min,8,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.87713,28062,OPT
45,min,16,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,58.886,10.0008,25476,TL
46,min,16,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,51.5369,10.0013,27327,TL
47,min,16,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,36.0068,10.001,27414,TL
48,min,16,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,58.886,10.0007,25264,TL
49,min,16,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,51.5369,10.0009,27112,TL
50,min,16,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,33.9092,10.001,27463,TL
51,min,16,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,58.886,10.0009,25458,TL
52,min,16,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,51.5369,10.0011,27100,TL
53,min,16,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,51.5369,10.0009,27353,TL
54,sum,4,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.84641,26617,OPT
55,sum,4,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.95995,26617,OPT
56,sum,4,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.06305,26617,OPT
57,sum,4,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.89409,26617,OPT
58,sum,4,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.88608,26617,OPT
59,sum,4,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.00367,26617,OPT
60,sum,4,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.73766,26617,OPT
61,sum,4,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.97043,26617,OPT
62,sum,4,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.92141,26617,OPT
63,sum,8,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.91102,27232,OPT
64,sum,8,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.03093,27244,OPT
65,sum,8,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.7963,27244,OPT
66,sum,8,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.71404,27232,OPT
67,sum,8,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.79748,27244,OPT
68,sum,8,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.01189,27244,OPT
69,sum,8,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.59301,27232,OPT
70,sum,8,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.03808,27244,OPT
71,sum,8,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,8.83963,27244,OPT
72,sum,16,0.3,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,49.029,10.0007,26506,TL
73,sum,16,0.3,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.85987,27813,OPT
74,sum,16,0.3,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.87468,27813,OPT
75,sum,16,0.5,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,49.029,10.0008,26397,TL
76,sum,16,0.5,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.87388,27813,OPT
77,sum,16,0.5,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,9.78996,27813,OPT
78,sum,16,0.8,2,cal_n15_rdd0.6_M2_s1156,15,2,125.823,0,49.029,10.0008,26542,TL
79,sum,16,0.8,4,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.11517,27813,OPT
80,sum,16,0.8,8,cal_n15_rdd0.6_M2_s1156,15,2,125.823,1,0,7.25583,27813,OPT
0,spread,4,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0005,50407,TL
1,spread,4,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0004,44426,TL
2,spread,4,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0015,43179,TL
3,spread,4,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0003,50754,TL
4,spread,4,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0024,44574,TL
5,spread,4,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0014,43170,TL
6,spread,4,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0003,49912,TL
7,spread,4,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0009,44362,TL
8,spread,4,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0036,43203,TL
9,spread,8,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0004,47157,TL
10,spread,8,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0005,42817,TL
11,spread,8,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0005,40630,TL
12,spread,8,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0003,46730,TL
13,spread,8,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0004,42887,TL
14,spread,8,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0005,40662,TL
15,spread,8,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0003,47155,TL
16,spread,8,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0002,42354,TL
17,spread,8,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0004,39793,TL
18,spread,16,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,67.0608,10.0001,48121,TL
19,spread,16,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,67.0608,10.0003,43094,TL
20,spread,16,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,67.0608,10.0004,42947,TL
21,spread,16,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,67.0608,10.0003,48594,TL
22,spread,16,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,67.0608,10.0003,43665,TL
23,spread,16,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,67.0608,10.0004,42551,TL
24,spread,16,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,67.0608,10.0011,48842,TL
25,spread,16,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,67.0608,10.0002,42641,TL
26,spread,16,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,67.0608,10.0004,42574,TL
27,min,4,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0002,49658,TL
28,min,4,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0018,39904,TL
29,min,4,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0018,35561,TL
30,min,4,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0003,49444,TL
31,min,4,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0014,39823,TL
32,min,4,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0014,36205,TL
33,min,4,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0002,49427,TL
34,min,4,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0006,39887,TL
35,min,4,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0012,36205,TL
36,min,8,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0003,44465,TL
37,min,8,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0002,37214,TL
38,min,8,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0005,34507,TL
39,min,8,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0002,44735,TL
40,min,8,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0003,37580,TL
41,min,8,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0013,34296,TL
42,min,8,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0002,44599,TL
43,min,8,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0007,37554,TL
44,min,8,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0004,34308,TL
45,min,16,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0004,43067,TL
46,min,16,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0002,40433,TL
47,min,16,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0005,40205,TL
48,min,16,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0004,42858,TL
49,min,16,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0003,39906,TL
50,min,16,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0006,40999,TL
51,min,16,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0001,43420,TL
52,min,16,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0002,39997,TL
53,min,16,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0003,40868,TL
54,sum,4,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0002,48502,TL
55,sum,4,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0017,38702,TL
56,sum,4,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0003,34636,TL
57,sum,4,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0003,48399,TL
58,sum,4,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0012,38650,TL
59,sum,4,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0002,34358,TL
60,sum,4,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0005,47380,TL
61,sum,4,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0004,37738,TL
62,sum,4,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0005,33849,TL
63,sum,8,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0005,41349,TL
64,sum,8,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0013,37399,TL
65,sum,8,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0005,33998,TL
66,sum,8,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0002,41067,TL
67,sum,8,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0005,37295,TL
68,sum,8,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0017,34302,TL
69,sum,8,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0003,42284,TL
70,sum,8,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0004,37496,TL
71,sum,8,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,70.1545,10.0014,34307,TL
72,sum,16,0.3,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0004,41555,TL
73,sum,16,0.3,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0014,37709,TL
74,sum,16,0.3,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0007,37147,TL
75,sum,16,0.5,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0007,42014,TL
76,sum,16,0.5,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0002,37716,TL
77,sum,16,0.5,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0009,36927,TL
78,sum,16,0.8,2,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0003,41326,TL
79,sum,16,0.8,4,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0001,37637,TL
80,sum,16,0.8,8,cal_n20_rdd0.3_M3_s1203,20,3,98.2258,0,64.657,10.0004,36905,TL
0,spread,4,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.3079,28834,OPT
1,spread,4,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,6.75378,38050,OPT
2,spread,4,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,6.83768,31698,OPT
3,spread,4,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.10331,28834,OPT
4,spread,4,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,6.72349,38050,OPT
5,spread,4,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,6.91932,31698,OPT
6,spread,4,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.06635,28834,OPT
7,spread,4,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,6.73969,38050,OPT
8,spread,4,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,6.90811,31698,OPT
9,spread,8,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.47209,18665,OPT
10,spread,8,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.05004,19215,OPT
11,spread,8,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.54875,17288,OPT
12,spread,8,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.47416,18665,OPT
13,spread,8,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.06162,19215,OPT
14,spread,8,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.56327,17288,OPT
15,spread,8,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.46701,18665,OPT
16,spread,8,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.06104,19215,OPT
17,spread,8,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.60251,17288,OPT
18,spread,16,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.44485,17954,OPT
19,spread,16,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.03383,18971,OPT
20,spread,16,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.48343,16883,OPT
21,spread,16,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.45269,17954,OPT
22,spread,16,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.0331,18971,OPT
23,spread,16,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.48368,16883,OPT
24,spread,16,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.43445,17954,OPT
25,spread,16,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.03803,18971,OPT
26,spread,16,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.49654,16883,OPT
27,min,4,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.9308,33888,OPT
28,min,4,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,9.65006,47429,OPT
29,min,4,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,7.92113,35237,OPT
30,min,4,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.88792,33888,OPT
31,min,4,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,9.70303,47429,OPT
32,min,4,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,7.84453,35237,OPT
33,min,4,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.9971,33888,OPT
34,min,4,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,9.74326,47429,OPT
35,min,4,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,7.93058,35237,OPT
36,min,8,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.02716,19903,OPT
37,min,8,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,5.6107,31540,OPT
38,min,8,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,4.50298,19726,OPT
39,min,8,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.01202,19903,OPT
40,min,8,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,5.64524,31540,OPT
41,min,8,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,4.53291,19726,OPT
42,min,8,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.01439,19903,OPT
43,min,8,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,5.62633,31540,OPT
44,min,8,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,4.54739,19726,OPT
45,min,16,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.39202,17171,OPT
46,min,16,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.65737,28808,OPT
47,min,16,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.49483,12391,OPT
48,min,16,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.39298,17171,OPT
49,min,16,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.71953,28808,OPT
50,min,16,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.49781,12391,OPT
51,min,16,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.38776,17171,OPT
52,min,16,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.69071,28808,OPT
53,min,16,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.49509,12391,OPT
54,sum,4,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.28433,29346,OPT
55,sum,4,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,7.08799,38489,OPT
56,sum,4,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,6.42342,30912,OPT
57,sum,4,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.26373,29346,OPT
58,sum,4,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,7.00037,38489,OPT
59,sum,4,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,6.40004,30912,OPT
60,sum,4,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,3.27292,29346,OPT
61,sum,4,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,7.02401,38489,OPT
62,sum,4,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,6.49583,30912,OPT
63,sum,8,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.51821,18711,OPT
64,sum,8,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.08228,19189,OPT
65,sum,8,0.3,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.5953,17251,OPT
66,sum,8,0.5,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.48483,18711,OPT
67,sum,8,0.5,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.08055,19189,OPT
68,sum,8,0.5,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.55329,17251,OPT
69,sum,8,0.8,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.47172,18711,OPT
70,sum,8,0.8,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,2.06903,19189,OPT
71,sum,8,0.8,8,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.55988,17251,OPT
72,sum,16,0.3,2,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,1.69817,19715,OPT
73,sum,16,0.3,4,cal_n20_rdd0.6_M4_s1206,20,4,3.81832,1,0,8.31983,43192,OPT
